col0,col1,col2,col3,col4
Turi,parish of Ecuador,Cuenca Canton,2634,Ecuador
Vilcabamba,parish of Ecuador,Loja Canton,1565,Ecuador
Santa María del Toachi,geographical object,Santo Domingo Canton,360,Ecuador
San José de Alluriquín,geographical object,Santo Domingo Canton,850,Ecuador
San Jacinto del Búa,geographical object,Santo Domingo Canton,284,Ecuador
Luz de América,geographical object,Santo Domingo Canton,327,Ecuador
Checa,human settlement,Azuay Province,2782,Ecuador
Victoria del Portete,human settlement,Cuenca Canton,2633,Ecuador
Sayausi,human settlement,Azuay Province,2771,Ecuador
Quingeo,human settlement,Azuay Province,2751,Ecuador
Molleturo,human settlement,Azuay Province,2467,Ecuador
Llacao,human settlement,Azuay Province,2641,Ecuador
"La Unión, Azuay",human settlement,Azuay Province,2437,Ecuador
