col0,col1,col2,col3
10 Rabi' al-awwal,point in time with respect to recurrent timeframe,9 Rabi' al-awwal,Rabi' al-awwal
4 Shawwal,point in time with respect to recurrent timeframe,3 Shawwal,Shawwal
27 Jumada al-Thani,point in time with respect to recurrent timeframe,26 Jumada al-Thani,Jumada al-Thani
2 Ramadan,point in time with respect to recurrent timeframe,1 Ramadan,Ramadan
13 Jumada al-Thani,point in time with respect to recurrent timeframe,12 Jumada al-Thani,Jumada al-Thani
14 Muharram,point in time with respect to recurrent timeframe,13 Muharram,Muharram
27 Ramadan,point in time with respect to recurrent timeframe,26 Ramadan,Ramadan
2 Safar,point in time with respect to recurrent timeframe,1 Safar,Safar
23 Jumada al-awwal,point in time with respect to recurrent timeframe,22 Jumada al-awwal,Jumada al-awwal
14 Jumada al-awwal,point in time with respect to recurrent timeframe,13 Jumada al-awwal,Jumada al-awwal
4 Rabi' al-awwal,point in time with respect to recurrent timeframe,3 Rabi' al-awwal,Rabi' al-awwal
18 Dhu al-Qi'dah,point in time with respect to recurrent timeframe,17 Dhu al-Qi'dah,Dhu al-Qi'dah
17 Safar,point in time with respect to recurrent timeframe,16 Safar,Safar
12 Shawwal,point in time with respect to recurrent timeframe,11 Shawwal,Shawwal
26 Dhu al-Hijjah,point in time with respect to recurrent timeframe,25 Dhu al-Hijjah,Dhu al-Hijjah
