col0,col1,col2,col3,col4
Adam and Eve,Spain,Albrecht Dürer,Museo del Prado,painting series
Melun Diptych,Belgium,Jean Fouquet,Gemäldegalerie,diptych
"Winter Room, Rosenborg Castle",Denmark,anonymous,Rosenborg Castle,painting series
Orlier altar,France,Martin Schongauer,Unterlinden Museum,painting series
Frescoes for the gates of Naples,Italy,Mattia Preti,Naples,painting series
"Winter Room, Rosenborg Castle",Denmark,anonymous,Rosenborg Castle,room
Orlier altar,France,Martin Schongauer,Unterlinden Museum,altar
Forty Scenes of the Yuanmingyuan,France,Tang Dai,Bibliothèque nationale de France,painting series
Seven Sorrows of Mary,Portugal,Quentin Matsys,National Museum of Ancient Art,painting series
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,National Museum of Ancient Art,painting series
Sakyamuni descending the mountain after asceticism,Japan,Liang Kai,Tokyo National Museum,painting series
Seven Sorrows of Mary,Portugal,Quentin Matsys,National Museum of Ancient Art,polyptych
Polyptych of the Paradise Convent,Portugal,Gregório Lopes,National Museum of Ancient Art,reredos
Spring and autumn landscapes,Canada,Hara Zaishō,Royal Ontario Museum,painting series
