col0,col1,col2,col3,col4
The Keepers of Jericho: A Tribute to Helloween,Helloween,2000-01-01,various artists,tribute album
De Violeta Parra,Violeta Parra,1967-01-01,Isabel y Ángel Parra,tribute album
America Salutes Merzbow,Merzbow,1996-01-01,various artists,tribute album
A Jazz Portrait of Frank Sinatra,Frank Sinatra,1959-01-01,The Oscar Peterson Trio,tribute album
Tribute to Bobby,Bobby Bland,2008-06-17,Mick Hucknall,tribute album
PFM canta De André,Fabrizio De André,2008-11-14,Premiata Forneria Marconi,tribute album
The Glory of Gershwin,Ira Gershwin,1994-01-01,Larry Adler,tribute album
Conception – An Interpretation of Stevie Wonder's Songs,Stevie Wonder,2003-01-01,various artists,tribute album
Zone Tribute: Kimi ga Kureta Mono,Zone,2011-08-10,Haruka Tomatsu,tribute album
Mano Negra - Illegal,Mano Negra,2001-01-01,various artists,tribute album
She Loves You,Yui,2012-10-24,Stereopony,tribute album
Still the King: Celebrating the Music of Bob Wills and His Texas Playboys,Bob Wills,2015-01-01,Asleep at the Wheel,compilation album
