col0,col1,col2,col3
Tropical Depression Eighteen-E,1988-09-15,tropical depression,1988 Pacific hurricane season
Tropical Depression Fifteen-E,1988-08-29,tropical depression,1988 Pacific hurricane season
Tropical Depression Thirteen-E,1988-08-16,tropical depression,1988 Pacific hurricane season
Tropical Depression Nine-E,1988-07-29,tropical depression,1988 Pacific hurricane season
Tropical Depression Four-E,1988-07-04,tropical depression,1988 Pacific hurricane season
Tropical Depression One-E,1988-06-18,tropical depression,1988 Pacific hurricane season
Tropical Depression One-C,1986-07-30,tropical depression,1986 Pacific hurricane season
Tropical Depression Ten-E,1986-07-29,tropical depression,1986 Pacific hurricane season
Tropical Depression One-C,1985-08-22,tropical depression,1985 Pacific hurricane season
Tropical depression Eighteen-E,1984-09-15,tropical depression,1984 Pacific hurricane season
Tropical depression Seventeen-E,1984-09-12,tropical depression,1984 Pacific hurricane season
Tropical depression Nine-E,1984-07-25,tropical depression,1984 Pacific hurricane season
Tropical depression Twenty-Two-E,1983-10-18,tropical depression,1983 Pacific hurricane season
Tropical depression Two-C,1983-09-01,tropical depression,1983 Pacific hurricane season
Tropical depression One-C,1983-08-20,tropical depression,1983 Pacific hurricane season
