col0,col1,col2,col3
Potsdam,college town,Havel,Schlaatz
Munich,district capital,Würm,Feldmoching-Hasenbergl
Bern,federal city,Aare,Mattenhof-Weissenbühl
Zürich,municipality of Switzerland,Limmat,Altstadt
Bern,capital,Aare,Mattenhof-Weissenbühl
Potsdam,urban municipality of Germany,Sacrow–Paretz Canal,Grube [Potsdam]
Munich,metropolis,Isar-Werkkanal,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
Potsdam,college town,Weißer See,South Babelsberg
Munich,city,Auer Mühlbach,Maxvorstadt
Potsdam,urban municipality of Germany,Sacrow–Paretz Canal,Kirchsteigfeld
Munich,financial centre,Schwabinger Bach,Schwabing-West
