col0,col1,col2,col3,col4,col5,col6
1961 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1962 Wimbledon Championships,1961-06-26,1960 Wimbledon Championships
1960 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1961 Wimbledon Championships,1960-06-20,1959 Wimbledon Championships
1959 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1960 Wimbledon Championships,1959-06-22,1958 Wimbledon Championships
1958 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1959 Wimbledon Championships,1958-06-23,1957 Wimbledon Championships
1957 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1958 Wimbledon Championships,1957-06-24,1956 Wimbledon Championships
1956 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1957 Wimbledon Championships,1956-06-25,1955 Wimbledon Championships
1955 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1956 Wimbledon Championships,1955-06-20,1954 Wimbledon Championships
1896 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom of Great Britain and Ireland,1897 Wimbledon Championships,1896-07-13,1895 Wimbledon Championships
1939 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1946 Wimbledon Championships,1939-06-26,1938 Wimbledon Championships
1951 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1952 Wimbledon Championships,1951-06-25,1950 Wimbledon Championships
1949 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1950 Wimbledon Championships,1949-06-20,1948 Wimbledon Championships
1907 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom of Great Britain and Ireland,1908 Wimbledon Championships,1907-06-24,1906 Wimbledon Championships
1954 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1955 Wimbledon Championships,1954-06-21,1953 Wimbledon Championships
1995 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,1996 Wimbledon Championships,1995-06-26,1994 Wimbledon Championships
2013 Wimbledon Championships,tennis tournament edition,tennis,United Kingdom,2014 Wimbledon Championships,2013-06-24,2012 Wimbledon Championships
