col0,col1,col2,col3,col4
1992 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Jaan Kirsipuu
2016 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Samuel Dumoulin
2014 Paris–Bourges,France,Paris–Bourges,road bicycle racing,John Degenkolb
2015 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Samuel Dumoulin
2013 Paris–Bourges,France,Paris–Bourges,road bicycle racing,John Degenkolb
2018 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Andrea Pasqualon
1984 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Sean Kelly
2002 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Cédric Vasseur
2001 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Filippo Pozzato
1999 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Jens Voigt
2000 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Andrei Tchmil
1998 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Andrei Tchmil
1997 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Christophe Moreau
1996 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Andrei Tchmil
1994 Paris–Bourges,France,Paris–Bourges,road bicycle racing,Lars Michaelsen
