col0,col1,col2,col3,col4,col5,col6,col7
2017 Tour of Flanders for Women,Annemiek van Vleuten,2017-04-02,153.3,Chantal Blaak,Annemiek van Vleuten,37.909,2016 Tour of Flanders for Women
2019 Strade Bianche Women,Annemiek van Vleuten,2019-03-09,136,Annemiek van Vleuten,Marianne Vos,35.662,2018 Strade Bianche Women
Gran Premio Femenino de Plouay 2018,Coryn Rivera,2018-08-25,125.5,Coryn Rivera,Marianne Vos,38.17,Grand Prix de Plouay
2017 Tour of Flanders for Women,Chantal Blaak,2017-04-02,153.3,Chantal Blaak,Annemiek van Vleuten,37.909,2016 Tour of Flanders for Women
2018 Trofeo Alfredo Binda-Comune di Cittiglio,Marianne Vos,2018-03-18,131.3,Marianne Vos,Amy Pieters,37.01,2017 Trofeo Alfredo Binda-Comune di Cittiglio
Gran Premio Femenino de Plouay 2018,Marianne Vos,2018-08-25,125.5,Amy Pieters,Marianne Vos,38.17,Grand Prix de Plouay
2019 Women's Guangxi Tour,Chiara Consonni,2019-10-22,145.8,Alison Jackson,Amy Pieters,36.6,2018 Women's Guangxi Tour
2017 Tour of Flanders for Women,Annemiek van Vleuten,2017-04-02,153.3,Coryn Rivera,Jolien D'Hoore,37.909,2016 Tour of Flanders for Women
2019 Gent–Wevelgem – women's race,Marta Bastianelli,2019-03-31,136.9,Marta Bastianelli,Marianne Vos,38.43,2018 Gent–Wevelgem – women's race
2018 Strade Bianche Women,Ellen van Dijk,2018-03-03,136,Katarzyna Niewiadoma,Cecilie Uttrup Ludwig,32.54,2017 Strade Bianche Women
2018 Gent–Wevelgem – women's race,Lisa Klein,2018-03-25,142.6,Lisa Klein,Arlenis Sierra,38.71,2017 Gent–Wevelgem – women's race
