col0,col1,col2,col3,col4,col5,col6,col7
Rogers County,Claremore,89044,5,1907-07-16,Claremore,Clement V. Rogers,United States of America
Choctaw County,Hugo,15045,3.7,1907-07-16,Hugo,Choctaw Nation of Oklahoma,United States of America
Cherokee County,Tahlequah,48017,3.5,1907-01-01,Tahlequah,Cherokee Nation,United States of America
Beaver County,Beaver,5566,0.2,1890-01-01,Beaver,Beaver River,United States of America
Pawnee County,Pawnee,16513,4.5,1893-01-01,Pawnee,Skidi,United States of America
Washita County,New Cordell,11678,0.6,1900-01-01,New Cordell,Washita River,United States of America
Greer County,Mangum,6171,0.7,1890-01-01,Mangum,John Alexander Greer,United States of America
Stephens County,Duncan,44919,2.4,1907-01-01,Duncan,John Hall Stephens,United States of America
Pushmataha County,Antlers,11233,1.9,1907-01-01,Antlers,Pushmataha,United States of America
Cimarron County,Boise City,2335,0.3,1907-01-01,Boise City,Cimarron River,United States of America
Pottawatomie County,Shawnee,71158,0.7,1891-01-01,Shawnee,Potawatomi,United States of America
