col0,col1,col2,col3
Rovaniemi,1960-01-01,8017.2,St. Johann in Tirol
Huittinen,1865-01-01,539.66,Stenungsund Municipality
Jyväskylä,1837-01-01,1466,Enköping Municipality
Vaasa,1606-10-02,183,Umeå Municipality
Kuopio,1653-01-01,1730,Jönköping Municipality
Vaasa,1606-10-02,183,Malmö Municipality
Jyväskylä,1837-01-01,1466,Eskilstuna Municipality
Rovaniemi,1960-01-01,8017.2,Kiruna Municipality
Joensuu,1848-01-01,2751.07,Linköping Municipality
Rovaniemi,1960-01-01,8017.2,Grindavík
Vaasa,1606-10-02,183,Šumperk
