col0,col1,col2,col3
Not a Dry Eye in the House,United States of America,MCA Inc.,Diane Warren
Move,United States of America,Motown,Q-Tip
My Hometown,United States of America,Columbia Records,Bruce Springsteen
Mr. Soul,Canada,Atco Records,Neil Young
Les Bêtises,France,Carrere,Dominique Pankratoff
Love Will Turn You Around,United States of America,Liberty,David Malloy
Les Nuits Sans Kim Wilde,France,RCA Records,Laurent Voulzy
Lettre à France,France,Atlantic Records,Michel Polnareff
Long Black Train,United States of America,Universal Music Group Nashville,Josh Turner
Like Humans Do,United States of America,Virgin Records,David Byrne
Lookin' at You,United States of America,Universal Records,Warren G
Listen with Your Heart,United States of America,Sony BMG,Diane Warren
Love Will Lead You Back,United States of America,Arista,Diane Warren
Love Will Turn You Around,United States of America,Liberty,Kenny Rogers
If Tomorrow Never Comes,United States of America,Capitol Records,Kent Blazy
