col0,col1,col2,col3
Marambo,Tanzania,Nachingwea District,ward of Tanzania
York Plains,Australia,Tasmania,rural settlement
Krümse,Germany,Harburg,rural settlement
Drennhausen,Germany,Harburg,rural settlement
Marambo,Tanzania,Nachingwea District,rural settlement
Bankata,Nepal,Chapakot,rural settlement
Kojarena,Australia,Western Australia,rural settlement
Red Bank,Belize,Stann Creek District,rural settlement
Grafenaschau,Germany,Schwaigen,rural settlement
Sydenham,Canada,South Frontenac,rural settlement
Ingramport,Canada,Halifax,rural settlement
Juancho,Argentina,General Madariaga Partido,rural settlement
Hendon,Australia,Queensland,rural settlement
