col0,col1,col2,col3,col4
Yatsukai-shō,reef,Japan,Japan,42
Chaussée des Moules,reef,French Southern and Antarctic Lands,France,0
Chaussée des Almadies,reef,Dakar,Senegal,4
Carrec Hir,reef,Brittany,France,5
En Toull Bihan,reef,Brittany,France,3
East Reef,reef,New Ireland Province,Papua New Guinea,15
Dawson Reef,reef,Milne Bay Province,Papua New Guinea,9
Arrecife Algerine,reef,Piura,Peru,51
Ashi-se,reef,Japan,Japan,15
Banc Matuhu,reef,French Polynesia,France,15
Bahçeli Kayaları,reef,Sinop Province,Turkey,52
Botana Reef,reef,Autonomous Region of Bougainville,Papua New Guinea,73
Basse Lédan,reef,Brittany,France,1
Lawi Lawi Reef,reef,Northern Samar,Philippines,1
Landac,reef,Zamboanga City,Philippines,1
