col0,col1,col2,col3,col4
ytterbium-149,1181123,-33198,0.7,79
thulium-168,1363312.272,-61312.921,93.1,99
thulium-167,1356471.695,-62543.641,9.25,98
thulium-166,1347745.036,-61888.375,7.7,97
thulium-165,1340715.09,-62929.621,30.06,96
thulium-164,1331618.172,-61904.035,2,95
thulium-163,1324371.577,-62728.723,1.81,94
thulium-162,1315049.256,-61477.791,21.7,93
thulium-161,1307398.89,-61898.708,30.2,92
thulium-160,1297730.88,-60302.028,9.4,91
thulium-159,1289927.886,-60570.398,9.13,90
thulium-158,1279989.442,-58703.194,3.98,89
thulium-157,1271924.196,-58709.273,3.63,88
thulium-156,1261978.068,-56834.55,83.8,87
thulium-155,1253698.125,-56625.913,21.6,86
