col0,col1,col2,col3
Athenaeum Club Hobart,Australia,City of Hobart,social club
Jekyll Island Club,United States of America,Glynn County,historic district
Williams Club,United States of America,New York,cultural property
Harvard Club of New York,United States of America,Manhattan,cultural property
Athenaeum Club Hobart,Australia,City of Hobart,gentlemen's club
Club de la Unión,Chile,Santiago,gentlemen's club
Albany Club,Australia,City of Albany,gentlemen's club
Antelope Club,United States of America,Indianapolis,gentlemen's club
The National Club,Canada,Toronto,gentlemen's club
Boodle's,United Kingdom,City of Westminster,gentlemen's club
Mount Stephen Club,Canada,Montreal,gentlemen's club
Bengal Club,India,"Ward No. 63, Kolkata Municipal Corporation",gentlemen's club
Sällskapet,Sweden,Stockholm Municipality,gentlemen's club
