col0,col1,col2,col3
San Francisco del Mar,1,7650,400.61
Villa de Tututepec de Melchor Ocampo,239,46152,1249
Santa María Tonameca,40,25130,454.2
"Santa Isabel, Chihuahua",1619,1378,1040.8
San Mateo Yoloxochitlán,1442,3614,15.31
"Quiroga, Michoacán",2080,27862,211.52
Temozón,23,6553,2.788
Arroyo Seco,960,1425,731.1665
Tepatitlán de Morelos,1820,141322,1532.78
Cuautla,1294,194786,153651000
Tlacotalpan,10,7600,75
"Boca del Río, Veracruz",16,9947,42.77
Tequila,1180,42009,1706.5
San Miguel de Allende,1900,69811,40.05
"Ocotlán, Jalisco",1532,99461,247.7
