col0,col1,col2,col3,col4,col5
Twine,2009-01-01,hypertext system,Linux,Chris Klimas,JavaScript
GameMaker Studio,1999-11-15,game creation system,Microsoft Windows,YoYo Games,Embarcadero Delphi
Twine,2009-01-01,authoring system,Linux,Chris Klimas,JavaScript
GameMaker Studio,1999-11-15,interpreted language,Microsoft Windows,YoYo Games,Embarcadero Delphi
UbiArt Framework,2010-01-01,game engine,Android,Ubisoft Montpellier,C++
GameMaker Studio,1999-11-15,game engine,Microsoft Windows,YoYo Games,Embarcadero Delphi
Twine,2009-01-01,game engine,Linux,Chris Klimas,JavaScript
Quake II engine,1997-01-01,game engine,PlayStation,id Software,C
Serious Engine,2001-01-01,game engine,IBM PC compatible,Croteam,C++
Creation Engine,2011-11-11,game engine,IBM PC compatible,Bethesda Game Studios,C++
GameMaker Studio,1999-11-15,programming language,Microsoft Windows,YoYo Games,Embarcadero Delphi
Quake II engine,1997-01-01,free software,PlayStation,id Software,C
Serious Engine,2001-01-01,free software,IBM PC compatible,Croteam,C++
Blender,1998-01-02,3D computer graphics software,x86,Blender Foundation,C++
GoldSrc,1998-11-19,game engine,Linux,Valve Corporation,C++
