col0,col1,col2,col3,col4,col5
The Dreamstone,4,television series,ITV,52,fantasy television
Oswald,1,television series,Treehouse TV,26,children's television series
Fifi and the Flowertots,3,television series,Nick Jr.,121,comedic TV series
Olsenbandens første kupp,1,Christmas tradition,TV 2,24,Nordic Christmas calendar
The Fairy Tale Tree,5,animated series,RTL Telekids,156,children's television series
Arthur,21,animated series,PBS Kids,239,sitcom
The Amazing World of Gumball,6,animated series,Cartoon Network,292,satire
Bob the Builder,19,animated series,British Broadcasting Corporation,298,comedic TV series
Bubble Guppies,4,animated series,Treehouse TV,80,comedic TV series
Fifi and the Flowertots,3,animated series,Nick Jr.,121,comedic TV series
Pingu,6,animated series,Schweizer Fernsehen,157,comedic TV series
Zeke's Pad,1,animated series,Seven Network,26,comedic TV series
