col0,col1,col2,col3,col4,col5,col6
Patish,Merhavim Regional Council,857,4,human settlement,UTC+02:00,1950-01-01
Sde Tzvi,Merhavim Regional Council,588,4,human settlement,UTC+02:00,1953-01-01
Hemed,Lod Valley Regional Council,1131,1.4,human settlement,UTC+02:00,1950-01-01
"Kidron, Israel",Brenner Regional Council,1560,4,human settlement,UTC+02:00,1949-01-01
Hatzav,Be'er Tuvia Regional Council,1404,3.4,human settlement,UTC+02:00,1949-01-01
Sde Warburg,Drom HaSharon Regional Council,1483,2.9,human settlement,UTC+02:00,1938-01-01
Nitzanei Oz,Lev HaSharon Regional Council,1105,2.86,Nahal settlement,UTC+02:00,1951-01-01
Tzur Natan,Drom HaSharon Regional Council,296,2.1,Nahal settlement,UTC+02:00,1970-01-01
Azri'el,Lev HaSharon Regional Council,859,3,moshav,UTC+02:00,1951-01-01
Herut,Lev HaSharon Regional Council,1266,3.8,moshav,UTC+02:00,1930-01-01
Givat Hen,Drom HaSharon Regional Council,362,1.3,moshav,UTC+02:00,1933-01-01
Gan Haim,Drom HaSharon Regional Council,816,1.5,moshav,UTC+02:00,1935-01-01
Mishmeret,Lev HaSharon Regional Council,1054,3.8,moshav,UTC+02:00,1946-01-01
