col0,col1,col2,col3,col4,col5
2008 Bausch & Lomb Championships,tennis tournament edition,2008-04-07,Amelia Island,United States of America,2008 WTA Tour
2006 Bausch & Lomb Championships,tennis tournament edition,2006-04-01,Amelia Island,United States of America,2006 WTA Tour
2005 Bausch & Lomb Championships,tennis tournament edition,2005-04-10,Amelia Island,United States of America,2005 WTA Tour
2004 Bausch & Lomb Championships,tennis tournament edition,2004-04-03,Amelia Island,United States of America,2004 WTA Tour
2003 Bausch & Lomb Championships,tennis tournament edition,2003-04-12,Amelia Island,United States of America,2003 WTA Tour
2002 Bausch & Lomb Championships,tennis tournament edition,2002-04-06,Amelia Island,United States of America,2002 WTA Tour
2000 Bausch & Lomb Championships,tennis tournament edition,2000-04-08,Amelia Island,United States of America,2000 WTA Tour
2001 Bausch & Lomb Championships,tennis tournament edition,2001-04-07,Amelia Island,United States of America,2001 WTA Tour
1998 Bausch & Lomb Championships,tennis tournament edition,1998-04-04,Amelia Island,United States of America,1998 WTA Tour
1999 Bausch & Lomb Championships,tennis tournament edition,1999-04-03,Amelia Island,United States of America,1999 WTA Tour
1997 Bausch & Lomb Championships,tennis tournament edition,1997-04-07,Amelia Island,United States of America,1997 WTA Tour
1996 Bausch & Lomb Championships,tennis tournament edition,1996-04-08,Amelia Island,United States of America,1996 WTA Tour
