col0,col1,col2,col3,col4,col5
2018 Rostelecom Cup - ladies' singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,senior,short program,Vanessa Gusmeroli
2018 Rostelecom Cup - men's singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,senior,short program,Fernand Fédronic
2018 Triglav Trophy - ladies' singles short program,ISU Judging System,Jesenice Figure Skating Club,senior,short program,Tunde Gal
2018 Triglav Trophy - men's singles short program,ISU Judging System,Jesenice Figure Skating Club,senior,short program,Matjaž Krušec
2019 Junior Grand Prix Poland - ladies' singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Tamara Dorofejev
2019 Lombardia Trophy - ladies' singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,senior,short program,Kozuka Ayumi
2019 Lombardia Trophy - men's singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,senior,short program,Fang Dan
2019 CS Autumn Classic International - men's singles short program,figure skating rules starting from the 2018-2019 season,Skate Canada,senior,short program,Yamamoto Sakae
2019 Junior Grand Prix Russia - pair skating short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Ding Yang
2019 Junior Grand Prix Russia - ladies' singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Bartosz Paluchowski
2019 Junior Grand Prix Russia - men's singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Nadezhda Paretskaia
2019 Junior Grand Prix United States - pair skating short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Véronique Fleury
2019 Junior Grand Prix United States - ladies' singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,David Santee
2019 Junior Grand Prix United States - men's singles short program,figure skating rules starting from the 2018-2019 season,International Skating Union,junior,short program,Alexei Beletski
