col0,col1,col2,col3,col4,col5
Kronach,24856,42186,rural district of Bavaria,Hof,13667
Wunsiedel,20806,32226,rural district of Bavaria,Hof,9143
Hof,11532,17360,rural district of Bavaria,Hof,5174
Regensburg,24804,44187,rural district of Bavaria,Regensburg,15086
Neumarkt,9150,18988,rural district of Bavaria,Regensburg,6812
Cham,11784,20505,rural district of Bavaria,Regensburg,6611
Neustadt an der Waldnaab,16007,28164,rural district of Bavaria,Bayreuth,8284
Tirschenreuth,17981,30655,rural district of Bavaria,Neustadt an der Waldnaab,8579
Munich,38710,58039,rural district of Bavaria,Munich,17380
Ebersberg,17395,29229,rural district of Bavaria,Rosenheim,9328
District of Erding,18045,33878,rural district of Bavaria,Mühldorf,10978
Mühldorf,18670,32428,rural district of Bavaria,Rosenheim,10320
Altötting,23959,41277,rural district of Bavaria,Traunstein,12482
Traunstein,25920,44697,rural district of Bavaria,Rosenheim,14662
