col0,col1,col2,col3
Deaths in September 2019,Deaths in August 2019,deaths in 2019,information list
Deaths in November 2019,Deaths in October 2019,deaths in 2019,events in a specific year or time period
Deaths in October 2019,Deaths in September 2019,deaths in 2019,events in a specific year or time period
Deaths in September 2019,Deaths in August 2019,deaths in 2019,events in a specific year or time period
List of December 2019 Hong Kong protests,November 2019 Hong Kong protests,2019–2020 Hong Kong protests,events in a specific year or time period
deaths in May 2019,deaths in April 2019,deaths in 2019,information list
2020 in television,2019 in television,2020 in broadcasting,events in a specific year or time period
2020 in radio,2019 in radio,2020 in broadcasting,events in a specific year or time period
deaths in May 2019,deaths in April 2019,deaths in 2019,events in a specific year or time period
Deaths in July 2019,deaths in June 2019,deaths in 2019,information list
deaths in June 2019,deaths in May 2019,deaths in 2019,information list
