col0,col1,col2,col3
September 2019 Israeli legislative election,Israel,2020 Israeli legislative election,Israel
2020 Peruvian parliamentary election,Peru,2021 Peruvian parliamentary election,Peru
2012 Schleswig-Holstein state election,Schleswig-Holstein,2017 Schleswig-Holstein state election,Germany
2011 Hamburg state election,Hamburg,2015 Hamburg state election,Germany
"Berlin state election, 2001",Berlin,"Berlin state election, 2006",Germany
1981 West Berlin state election,West Berlin,"West Berlin state election, 1985",Germany
1950 West Berlin state election,West Berlin,1954 West Berlin state election,Germany
1990 Berlin state election,Berlin,1995 Berlin state election,Germany
2009 Hessian state election,Hesse,2013 Hessian state election,Germany
2004 Hamburg state election,Hamburg,2008 Hamburg state election,Germany
1983 West German federal election,West Germany,1987 West German federal election,Germany
1972 West German federal election,West Germany,1976 West German federal election,Germany
2009 Schleswig-Holstein state election,Schleswig-Holstein,2012 Schleswig-Holstein state election,Germany
1993 Hamburg state election,Hamburg,1997 Hamburg state election,Germany
