col0,col1,col2,col3,col4,col5
2017 Milano–Torino,2016 Milano–Torino,Bahrain-Merida 2017,103,2018 Milano–Torino,road bicycle racing
2017 Tre Valli Varesine,2016 Tre Valli Varesine,Bahrain-Merida 2017,108,2018 Tre Valli Varesine,road bicycle racing
2017 Tour de l'Eurométropole,2016 Tour de l'Eurométropole,BMC Racing 2017,130,2018 Tour de l'Eurométropole,road bicycle racing
2017 Kuurne–Brussels–Kuurne,2016 Kuurne–Brussels–Kuurne,Lotto NL-Jumbo 2017,195,2018 Kuurne–Brussels–Kuurne,road bicycle racing
2016 Milano–Torino,2015 Milano–Torino,AG2R La Mondiale 2016,97,2017 Milano–Torino,road bicycle racing
2016 Giro dell'Emilia,2015 Giro dell'Emilia,AG2R La Mondiale 2016,66,2017 Giro dell'Emilia,road bicycle racing
2016 Giro del Piemonte,2015 Giro del Piemonte,AG2R La Mondiale 2016,118,2017 Giro del Piemonte,road bicycle racing
2018 Grand Prix de Denain,2017 Grand Prix de Denain,Roompot-Nederlandse Loterij 2018,87,2019 Grand Prix de Denain,road bicycle racing
2018 Clásica de Almería,2017 Clásica de Almería,Katusha-Alpecin 2018,129,Clásica de Almería 2019,road bicycle racing
2017 Milano–Torino,2016 Milano–Torino,Nippo-Vini Fantini 2017,152,2018 Milano–Torino,road bicycle racing
2017 Paris-Tours,2016 Paris-Tours,Aqua Blue Sport 2017,167,Paris-Tours 2018,road bicycle racing
2014 Tour of Norway,2013 Tour of Norway,IAM 2014,66,2015 Tour of Norway,road bicycle racing
2013 Clásica de Almería,2012 Clásica de Almería,NetApp-Endura 2013,109,2014 Clásica de Almería,road bicycle racing
