col0,col1,col2,col3,col4,col5
Moran Bay Patrol Cabin,United States of America,Moose,Moran Bay,ranger station,Grand Teton National Park
Leigh Lake Ranger Patrol Cabin,United States of America,Teton County,Leigh Lake,ranger station,Grand Teton National Park
Jackson Lake Ranger Station,United States of America,Teton County,Jackson Lake,ranger station,Grand Teton National Park
Horseshoe Lake Ranger Station,United States of America,Shasta County,Horseshoe Lake,ranger station,Lassen Volcanic Wilderness
Death Canyon Barn,United States of America,Teton County,Death Canyon,ranger station,Grand Teton National Park
Cabin Creek Ranger Residence and Dormitory,United States of America,Tulare County,Cabin Creek,ranger station,Sequoia National Park
McKittrick Canyon Contact Station,United States of America,Culberson County,McKittrick Canyon,Passport To Your National Parks cancellation location,Guadalupe Mountains National Park
Sheep Lakes Information Station,United States of America,Larimer County,Sheep Lakes,Passport To Your National Parks cancellation location,Rocky Mountain National Park
Bear Lake Ranger Station,United States of America,Larimer County,Bear Lake,Passport To Your National Parks cancellation location,Rocky Mountain National Park
Carbon River Ranger Station,United States of America,Pierce County,Carbon River,Passport To Your National Parks cancellation location,Mount Rainier National Park
Quinault Rain Forest Ranger Station,United States of America,Jefferson County,Quinault Rainforest,Passport To Your National Parks cancellation location,Olympic National Park
