col0,col1,col2,col3,col4
passage Brady,216,10th arrondissement of Paris,boulevard de Strasbourg,rue du Faubourg-Saint-Martin
cour du Commerce-Saint-André,120,6th arrondissement of Paris,boulevard Saint-Germain,rue de l'Ancienne-Comédie
passage Ben-Aïad,90,2nd arrondissement of Paris,rue Bachaumont,rue Mandar
galerie de la Madeleine,53,8th arrondissement of Paris,boulevard Malesherbes,place de la Madeleine
passage du Grand-Cerf,117,2nd arrondissement of Paris,rue Dussoubs,place Goldoni
galerie Vivienne,176,2nd arrondissement of Paris,rue Vivienne,passage des Petits-Pères
passage Jouffroy,140,9th arrondissement of Paris,boulevard Montmartre,passage des Panoramas
cour du Commerce-Saint-André,120,6th arrondissement of Paris,boulevard Saint-Germain,cour de Rohan
passage Sainte-Anne,47,2nd arrondissement of Paris,rue Dalayrac,passage Choiseul
passage Brady,216,10th arrondissement of Paris,boulevard de Strasbourg,rue du Faubourg-Saint-Denis
passage Verdeau,75,9th arrondissement of Paris,rue de la Grange-Batelière,rue du Faubourg-Montmartre
passage Choiseul,190,2nd arrondissement of Paris,rue des Petits-Champs,rue des Petits-Champs
galerie Vivienne,176,2nd arrondissement of Paris,rue des Petits-Champs,rue des Petits-Champs
galerie Colbert,83,2nd arrondissement of Paris,rue des Petits-Champs,rue des Petits-Champs
