col0,col1,col2,col3
Doktor Nauk in Juridical Science,jurisprudence,Ukraine,Doctor of Sciences
Doktor Nauk in Physical culture and Sport,physical culture,Ukraine,Doctor of Sciences
Doktor Nauk in Social Communication,library science,Ukraine,Doctor of Sciences
Doktor Nauk in Warfare,military science,Ukraine,Doctor of Sciences
Doktor Nauk in Pharmaceutics,pharmaceutics,Ukraine,Doctor of Sciences
Doktor Nauk in Veterinary,veterinary medicine,Ukraine,Doctor of Sciences
Doktor Nauk in Geology,mineralogy,Ukraine,Doctor of Sciences
Doktor Nauk in History of art,history of art,Ukraine,Doctor of Sciences
Doctor of Sciences in Philology,philology,Ukraine,Doctor of Sciences
Doktor Nauk in Public Administration,public administration,Ukraine,Doctor of Sciences
