col0,col1,col2,col3,col4,col5
Yosemite National Park,Mariposa,Tuolumne Meadows Visitor Center,1890-10-01,Tuolumne County,3027.19
Olympic National Park,Seattle,Hurricane Ridge Visitor Center,1938-06-29,Clallam County,373380
Yosemite National Park,Mariposa,Tuolumne Meadows Visitor Center,1890-10-01,Mariposa County,3027.19
Olympic National Park,Seattle,Hurricane Ridge Visitor Center,1938-06-29,Mason County,373380
Yosemite National Park,Mariposa,Tuolumne Meadows Visitor Center,1890-10-01,Madera County,3027.19
Arches National Park,Moab,Arches Visitor Center,1971-11-12,Grand County,354.21
Bryce Canyon National Park,Tropic,Bryce Canyon Visitor Center,1928-09-15,Kane County,145
Guadalupe Mountains National Park,Dell City,Pine Springs Visitor Center,1972-09-30,Texas,365.84
Black Canyon of the Gunnison National Park,Montrose,South Rim Visitor Center,1933-03-02,Colorado,124.4
Capitol Reef National Park,Richfield,Capitol Reef National Park Visitor Center,1937-08-02,Utah,978.95
Denali National Park and Preserve,Fairbanks,Eielson Visitor Center,1917-01-01,Alaska,24.585
Channel Islands National Park,Santa Barbara,Robert J. Lagomarsino Visitor Center,1980-01-01,California,1010
Sequoia National Park,Visalia,Foothills Visitor Center,1940-03-04,California,1635
Glacier National Park,Kalispell,Logan Pass Visitor Center,1910-05-11,Flathead County,1013322
