col0,col1,col2,col3,col4
Dub u Větrova,Quercus robur,Jizerské hory Protected Landscape Area,Frýdlant,20
Lípa v Brtníkách,Tilia cordata,Labské pískovce Protected Landscape Area,Staré Křečany,25
Lípa u křížku,Tilia cordata,Slavkovský les Protected Landscape Area,Karlovy Vary,20
Lužecký klen,Acer pseudoplatanus,Jizerské hory Protected Landscape Area,Raspenava,20
Rájovský javor,Acer pseudoplatanus,Slavkovský les Protected Landscape Area,Mnichov,17
Lípa za kynžvartským kostelem,Tilia platyphyllos,Slavkovský les Protected Landscape Area,Lázně Kynžvart,39
Jilm u Leistnerovy hájovny,Ulmus glabra,Slavkovský les Protected Landscape Area,Rovná,23
Smrk u Šebestova,Picea abies,Šumava Protected Landscape Area,Stachy,29
Lípa v Brtníkách,tree,Labské pískovce Protected Landscape Area,Staré Křečany,25
Dub u Větrova,tree,Jizerské hory Protected Landscape Area,Frýdlant,20
Chodovský buk,solitary,Slavkovský les Protected Landscape Area,Chodov,18
Troják u Habrůvky,solitary,Moravský kras Protected Landscape Area,Habrůvka,58
Obecní dřín,solitary,Bílé Karpaty Protected Landscape Area,Tvarožná Lhota,7
