col0,col1,col2,col3,col4,col5,col6,col7
Amsterdam,siege,port settlement,860124,Amstel,Netherlands,219,Encyclopedic Lexicon
Groningen,Siege of Groningen,city,200952,Noord-Willemskanaal,Netherlands,83.69,Brockhaus and Efron Encyclopedic Dictionary
Amsterdam,siege,populated place in the Netherlands,860124,IJ,Netherlands,219,Small Brockhaus and Efron Encyclopedic Dictionary
Rotterdam,Rotterdam Blitz,place with town rights and privileges,631155,Nieuwe Maas,Netherlands,319.35,Brockhaus and Efron Encyclopedic Dictionary
Haarlem,Siege of Haarlem,place with town rights and privileges,159134,Spaarne,Netherlands,32.09,Brockhaus and Efron Encyclopedic Dictionary
Groningen,Siege of Groningen,place with town rights and privileges,200952,Noord-Willemskanaal,Netherlands,83.69,Brockhaus and Efron Encyclopedic Dictionary
Rotterdam,Rotterdam Blitz,port settlement,631155,Nieuwe Maas,Netherlands,319.35,Brockhaus and Efron Encyclopedic Dictionary
Haarlem,Siege of Haarlem,municipality of the Netherlands,159134,Spaarne,Netherlands,32.09,Brockhaus and Efron Encyclopedic Dictionary
Rotterdam,Rotterdam Blitz,populated place in the Netherlands,631155,Nieuwe Maas,Netherlands,319.35,Brockhaus and Efron Encyclopedic Dictionary
Haarlem,Siege of Haarlem,populated place in the Netherlands,159134,Spaarne,Netherlands,32.09,Brockhaus and Efron Encyclopedic Dictionary
Groningen,Siege of Groningen,populated place in the Netherlands,200952,Drentsche Aa,Netherlands,83.69,Brockhaus and Efron Encyclopedic Dictionary
Rotterdam,Rotterdam Blitz,big city,631155,Nieuwe Maas,Netherlands,319.35,Brockhaus and Efron Encyclopedic Dictionary
Haarlem,Siege of Haarlem,big city,159134,Spaarne,Netherlands,32.09,Brockhaus and Efron Encyclopedic Dictionary
Rotterdam,Rotterdam Blitz,human settlement,631155,Nieuwe Maas,Netherlands,319.35,Brockhaus and Efron Encyclopedic Dictionary
Haarlem,Siege of Haarlem,capital,159134,Spaarne,Netherlands,32.09,Brockhaus and Efron Encyclopedic Dictionary
