col0,col1,col2,col3
Douaumont ossuary,monument historique classé,France,national necropolis in France
"Karner, Hartberg",Denkmalgeschütztes Objekt,Austria,cultural property
"War memorial in Sainte-Marie-à-Py, France",registered historic monument,France,war memorial
Ehemaliges Gebeinhaus in Hersbruck,architectural heritage monument in Bavaria,Germany,ossuary
Ancien ossuaire de Mespaul,registered historic monument,France,ossuary
Ossuaire de Boucheporn,registered historic monument,France,ossuary
Ossuaire de Saint-Thomas de Landerneau,registered historic monument,France,ossuary
Ossuaire de Lanvellec,monument historique classé,France,ossuary
Ossario Santa Maria della Neve,Italian national heritage,Italy,ossuary
"War memorial in Sainte-Marie-à-Py, France",registered historic monument,France,ossuary
Maria Waitschach,Denkmalgeschütztes Objekt,Austria,ossuary
"Karner, Hartberg",Denkmalgeschütztes Objekt,Austria,ossuary
