col0,col1,col2,col3,col4
2017 Hungarian Ladies Open,2018 Hungarian Ladies Open,2013 Budapest Grand Prix,Hungary,BOK Sports Center
2016 Korea Open,2017 Korea Open,2015 Korea Open,South Korea,Seoul Olympic Park Tennis Center
2016 Ladies Championship Gstaad,2017 Ladies Championship Gstaad,1994 Eurocard Open,Switzerland,Roy Emerson Arena
2017 Brisbane International,2018 Brisbane International,2016 Brisbane International,Australia,Queensland Tennis Centre
2016 Western & Southern Open,2017 Western & Southern Open,2015 Western & Southern Open,United States of America,Lindner Family Tennis Center
2017 Volvo Car Open,2018 Volvo Car Open,2016 Volvo Car Open,United States of America,Family Circle Tennis Center
2016 Aegon Classic,2017 Aegon Classic Birmingham,2015 Aegon Classic,United Kingdom,Edgbaston Priory Club
2016 Aegon International Eastbourne,2017 Aegon International Eastbourne,2015 Aegon International,United Kingdom,Devonshire Park Lawn Tennis Club
2016 Connecticut Open,2017 Connecticut Open,2015 Connecticut Open,United States of America,Cullman-Heyman Tennis Center
2016 Swedish Open,2017 Swedish Open,2015 Swedish Open,Sweden,Båstad Tennis Stadium
2017 Dubai Tennis Championships,2018 Dubai Tennis Championships,2016 Dubai Tennis Championships,United Arab Emirates,Aviation Club Tennis Centre
