col0,col1,col2,col3,col4,col5,col6
2017 Polish Open Badminton Championships,2017-01-01,2016 Polish Open Badminton Championships,2019 Polish Open Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2016 Polish Open Badminton Championships,2016-01-01,2015 Polish Open Badminton Championships,2017 Polish Open Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2015 Polish Open Badminton Championships,2015-01-01,2014 Polish Open Badminton Championships,2016 Polish Open Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
1988 Polish International Badminton Championships,1988-01-01,1987 Polish International Badminton Championships,1990 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
1978 Polish International Badminton Championships,1978-01-01,1977 Polish International Badminton Championships,1979 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2014 Polish Open Badminton Championships,2014-01-01,2013 Polish Open Badminton Championships,2015 Polish Open Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
1982 Polish International Badminton Championships,1982-01-01,1981 Polish International Badminton Championships,1983 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2011 Polish International Badminton Championships,2011-01-01,2010 Polish International Badminton Championships,2012 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2008 Polish International Badminton Championships,2008-01-01,2007 Polish International Badminton Championships,2009 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
2003 Polish International Badminton Championships,2003-01-01,2002 Polish International Badminton Championships,2004 Polish International Badminton Championships,Polish Open Badminton Championships,badminton,WikiProject Badminton/tournament focus list
