col0,col1,col2,col3,col4
Orašje Municipality,Orašje,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Posavina Canton
Olovo Municipality,Olovo,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Zenica-Doboj Canton
Novi Travnik Municipality,Novi Travnik,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Central Bosnia Canton
Maglaj Municipality,Maglaj,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Zenica-Doboj Canton
Lukavac Municipality,Lukavac,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Tuzla Canton
Livno Municipality,Livno,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Canton 10
Kupres Municipality,Kupres,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Canton 10
Kreševo Municipality,Kreševo,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Central Bosnia Canton
Konjic Municipality,Konjic,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Herzegovina-Neretva Canton
Kiseljak Municipality,Kiseljak,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Central Bosnia Canton
Kalesija Municipality,Kalesija,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Tuzla Canton
Kakanj Municipality,Kakanj,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Zenica-Doboj Canton
Ilidža Municipality,Ilidža,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Sarajevo Canton
Ilijaš Municipality,Ilijaš,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina
City of Zenica,Zenica,municipality of the Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Zenica-Doboj Canton
