col0,col1,col2,col3
Cottingley Flats,25,Cottingley Towers,Leeds
Oatland Towers,17,Oatland Towers,Leeds
Allen Center,34,Three Allen Center,Texas
World Trade Center,110,5 World Trade Center,Financial District
Tokyo Metropolitan Government Complex,48,Tokyo City Hall Tower II,Nishi-Shinjuku
Leopold area,17,Paul-Henri Spaak building,Ixelles
Citigroup Centre,45,25 Canada Square,London Borough of Tower Hamlets
Tokyo Metropolitan Government Complex,48,Tokyo City Hall Tower II,Shinjuku-ku
We've the Zenith,68,We've the Zenith Tower A,Haeundae District
International Finance Centre,88,IFC Mall,Hong Kong
Metroplaza Towers,47,Metroplaza,Hong Kong
Rondo 1,40,shopping mall,Warsaw
Leopold area,17,Paul-Henri Spaak building,Brussels
Beckett Park Flats,12,Queenswood Court,Leeds
