col0,col1,col2,col3,col4,col5,col6
Twentieth Amendment of the Constitution of Ireland,referendums in Ireland,109066,1316815,2791415,Ireland,Ireland
Sixth Amendment of the Constitution of Ireland,referendums in Ireland,15517,607959,2179466,Ireland,Ireland
Seventh Amendment of the Constitution of Ireland,referendums in Ireland,24562,598084,2179466,Ireland,Ireland
Seventeenth Amendment of the Constitution of Ireland,referendums in Ireland,66091,1201952,2688316,Ireland,Ireland
Nineteenth Amendment of the Constitution of Ireland,referendums in Ireland,17064,1528331,2747088,Ireland,Ireland
Fifth Amendment of the Constitution of Ireland,referendums in Ireland,49326,854433,1783604,Ireland,Ireland
Fifteenth Amendment of the Constitution of Ireland,referendums in Ireland,5372,1628570,2628834,Ireland,Ireland
Fourteenth Amendment of the Constitution of Ireland,referendums in Ireland,74494,1657939,2542841,Ireland,Ireland
Fourth Amendment of the Constitution of Ireland,referendums in Ireland,47089,856350,1783604,Ireland,Ireland
Thirteenth Amendment of the Constitution of Ireland,referendums in Ireland,74454,1659367,2542841,Ireland,Ireland
Thirty-First Amendment of the Constitution of Ireland,referendums in Ireland,4645,1061594,3183606,Ireland,Ireland
Eighth Amendment of the Constitution of Ireland,referendums in Ireland,8625,1257369,2358651,Ireland,Ireland
Twenty-sixth Amendment of the Constitution of Ireland,referendums in Ireland,5384,1441204,2923918,Ireland,Ireland
Eleventh Amendment of the Constitution of Ireland,referendums in Ireland,7488,1449731,2542840,Ireland,Ireland
Third Amendment of the Constitution of Ireland,referendums in Ireland,10497,1253781,1783604,Ireland,Ireland
