col0,col1,col2,col3,col4,col5
HD 105056,5,-3.716,J2000.0,27400,Musca
CD-26 5136,57.8,-3.711,J2000.0,37700,Puppis
HD 164971,40.52,-0.999,J2000.0,6970,Sagittarius
HD 270754,327.3,0.754,J2000.0,1,Dorado
HD 268623,298,1.76,J2000.0,2,Dorado
SK -68 26,276,0.124,J2000.0,1,Dorado
HD 268907,397.77,0.033,J2000.0,6835,Dorado
HD 268809,315,-0.117,J2000.0,2,Dorado
HD 268685,296,-0.266,J2000.0,2,Dorado
HD 268653,362.5,-0.29,J2000.0,1,Dorado
HD 32034,314.05,-0.187,J2000.0,6232,Dorado
RMC 37,205,-1.213,J2000.0,3945,Tucana
