col0,col1,col2,col3
2000 ASB Classic,Auckland,2000 ASB Classic – Doubles,2000-01-01
2017 ASB Classic,Auckland,2017 ASB Classic – Women's Singles,2017-01-02
2016 ASB Classic,Auckland,2016 ASB Classic – Women's Singles,2016-01-04
2015 ASB Classic,Auckland,2015 ASB Classic – Singles,2015-01-05
2014 ASB Classic,Auckland,2014 ASB Classic – Singles,2013-12-30
2011 ASB Classic,Auckland,2011 ASB Classic – Singles,2011-01-03
2010 ASB Classic,Auckland,2010 ASB Classic – Singles,2010-01-04
2009 ASB Classic,Auckland,2009 ASB Classic – Doubles,2009-01-05
2010 ASB Classic,Auckland,2010 ASB Classic – Doubles,2010-01-04
2008 ASB Classic,Auckland,2008 ASB Classic – Singles,2007-12-31
