col0,col1,col2,col3,col4,col5
1976 ABN World Tennis Tournament,Rotterdam Ahoy,1975 ABN World Tennis Tournament,1977 ABN World Tennis Tournament,tennis,1976-01-01
1982 ABN World Tennis Tournament,Rotterdam Ahoy,1981 ABN World Tennis Tournament,1983 ABN World Tennis Tournament,tennis,1982-01-01
2002 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2001 ABN AMRO World Tennis Tournament,2003 ABN AMRO World Tennis Tournament,tennis,2002-01-01
1983 ABN World Tennis Tournament,Rotterdam Ahoy,1982 ABN World Tennis Tournament,1984 ABN World Tennis Tournament,tennis,1983-01-01
1988 ABN World Tennis Tournament,Rotterdam Ahoy,1987 ABN World Tennis Tournament,1989 ABN World Tennis Tournament,tennis,1988-01-01
1990 ABN World Tennis Tournament,Rotterdam Ahoy,1989 ABN World Tennis Tournament,1991 ABN AMRO World Tennis Tournament,tennis,1990-01-01
1997 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,1996 ABN AMRO World Tennis Tournament,1998 ABN AMRO World Tennis Tournament,tennis,1997-01-01
2004 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2003 ABN AMRO World Tennis Tournament,2005 ABN AMRO World Tennis Tournament,tennis,2004-01-01
1974 ABN World Tennis Tournament,Rotterdam Ahoy,1972 Rotterdam Indoors,1975 ABN World Tennis Tournament,tennis,1974-01-01
1975 ABN World Tennis Tournament,Rotterdam Ahoy,1974 ABN World Tennis Tournament,1976 ABN World Tennis Tournament,tennis,1975-01-01
2007 ABN AMRO World Tennis Tournament,Rotterdam Ahoy,2006 ABN AMRO World Tennis Tournament,2008 ABN AMRO World Tennis Tournament,tennis,2007-01-01
