col0,col1,col2,col3,col4,col5
Nakhimov Raion,Sevastopol,231.5,1957-04-24,118730,Ukraine
Balaklava Raion,Sevastopol,544.9,1921-01-01,51257,Ukraine
Avtozavodskiy Rayon,Naberezhnye Chelny,48,2006-01-01,175245,Russia
Gagarin Raion,Sevastopol,61.1,1975-11-13,155795,Russia
Lenin Raion,Sevastopol,26,1961-01-01,117430,Russia
Nakhimov Raion,Sevastopol,231.5,1957-04-24,118730,Russia
Balaklava Raion,Sevastopol,544.9,1921-01-01,51257,Russia
Avtozavodsky City District,Tolyatti,88.7,1972-01-01,433159,Russia
Dzerzhinsky City District,Perm,65.24,1936-05-27,166292,Russia
Motovilikhinsky City District,Perm,170,1736-01-01,192283,Russia
Krasnoarmeysky District,Volgograd,230,1944-03-21,166152,Russia
