col0,col1,col2,col3
Revista de Historia Economica,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Spain,Centro de Estudios Constitucionales
Australian Prescriber,Creative Commons Attribution-NonCommercial-NoDerivatives,Australia,NPS MedicineWise
Revista de Historia Economica,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Spain,Center for Political and Constitutional Studies
Archivum,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,University of Oviedo
Bioinorganic Chemistry and Applications,Creative Commons Attribution,Israel,Hindawi Publishing Corporation
Revista de Historia Economica,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Spain,Carlos III University of Madrid
Revista Ion,Creative Commons Attribution,Colombia,Industrial University of Santander
Revista de Historia Economica,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Spain,Cambridge University Press
Journal of Food and Drug Analysis,Creative Commons Attribution-NonCommercial-NoDerivatives,Taiwan,Elsevier
Cuadernos de Historia Contemporánea,Creative Commons Attribution,Spain,Servicio de Publicaciones
Chinese Medicine,Creative Commons Attribution,United Kingdom,BioMed Central
"Espacio, tiempo y forma. Serie V, Historia contemporánea",Creative Commons Attribution-NonCommercial,Spain,National University of Distance Education
Adsorption Science and Technology,Creative Commons Attribution,United Kingdom,SAGE Publishing
Revista de Filosofia,Creative Commons Attribution-NonCommercial-NoDerivatives,Chile,University of Chile
Cuadernos de Historia Contemporánea,Creative Commons Attribution,Spain,Complutense University of Madrid
