col0,col1,col2,col3,col4
Arnsberg,Städte- und Gemeindebund Nordrhein-Westfalen,UTC+01:00,73814,Hanseatic city
Unna,Mayors for Peace,UTC+01:00,57158,district capital
Detmold,Mayors for Peace,UTC+01:00,74353,district capital
Viersen,Mayors for Peace,UTC+01:00,76905,urban municipality of Germany
Castrop-Rauxel,Mayors for Peace,UTC+01:00,73989,urban municipality of Germany
Lüdenscheid,Climate Alliance,UTC+01:00,72894,urban municipality of Germany
Rheine,Climate Alliance,UTC+01:00,76018,urban municipality of Germany
Dorsten,Städte- und Gemeindebund Nordrhein-Westfalen,UTC+01:00,75252,urban municipality of Germany
Gladbeck,Mayors for Peace,UTC+01:00,75689,large district town
Viersen,Mayors for Peace,UTC+01:00,76905,large district town
Castrop-Rauxel,Mayors for Peace,UTC+01:00,73989,large district town
Lüdenscheid,Climate Alliance,UTC+01:00,72894,large district town
Rheine,Climate Alliance,UTC+01:00,76018,large district town
