col0,col1,col2,col3,col4
Hymn,CD single,Hymn (This Is My Dream),4,Hymn
À 20 ans,CD single,Sans contrefaçon,2,À 20 ans
DOA,CD single,Skin and Bones,1,DOA
Times Like These,CD single,Life of Illusion,2,Times Like These
Fuel,CD single,Sad but True (live),3,Fuel
A Winter's Tale,CD single,Thank God It's Christmas,3,A Winter's Tale
Civil War,CD single,Garden of Eden,3,Civil War
Electricity,CD single,Indian Sunset,2,Electricity
Sleepwalking,CD single,You're Beautiful,2,Sleepwalking
Lost in America,CD single,Hey Stoopid (Live),2,Lost in America
