col0,col1,col2,col3,col4
1. FSV Mainz 05 versus 1. FC Köln 2011–12 Fußball-Bundesliga,1. FSV Mainz 05,2012-04-10,34000,Germany
VfB Stuttgart versus 1. FSV Mainz 05 2011–12 Fußball-Bundesliga,1. FSV Mainz 05,2012-04-07,55100,Germany
SV Werder Bremen versus 1. FSV Mainz 05 2011–12 Fußball-Bundesliga,1. FSV Mainz 05,2012-03-31,40132,Germany
1. FC Köln versus VfB Stuttgart 2011–12 Fußball-Bundesliga,1. FC Köln,2012-04-21,50000,Germany
1. FC Köln versus 1. FC Kaiserslautern 2011–12 Fußball-Bundesliga,1. FC Köln,2011-08-20,47200,Germany
Borussia Mönchengladbach versus 1. FC Köln 2011–12 Fußball-Bundesliga,1. FC Köln,2012-04-15,52990,Germany
1. FSV Mainz 05 versus 1. FC Köln 2011–12 Fußball-Bundesliga,1. FC Köln,2012-04-10,34000,Germany
1. FC Köln versus SV Werder Bremen 2011–12 Fußball-Bundesliga,1. FC Köln,2012-04-07,50000,Germany
FC Augsburg versus 1. FC Köln 2011–12 Fußball-Bundesliga,1. FC Köln,2012-03-31,30660,Germany
1. FC Köln versus Borussia Dortmund 2011–12 Fußball-Bundesliga,1. FC Köln,2012-03-25,50000,Germany
VfB Stuttgart versus Bayer 04 Leverkusen 2011–12 Fußball-Bundesliga,Bayer 04 Leverkusen,2011-08-20,53000,Germany
Bayer 04 Leverkusen versus Hertha BSC 2011–12 Fußball-Bundesliga,Bayer 04 Leverkusen,2012-04-14,29704,Germany
Bayer 04 Leverkusen versus 1. FC Kaiserslautern 2011–12 Fußball-Bundesliga,Bayer 04 Leverkusen,2012-04-11,25627,Germany
Hamburger SV versus Bayer 04 Leverkusen 2011–12 Fußball-Bundesliga,Bayer 04 Leverkusen,2012-04-08,54141,Germany
Bayer 04 Leverkusen versus SC Freiburg 2011–12 Fußball-Bundesliga,Bayer 04 Leverkusen,2012-03-31,28342,Germany
