col0,col1,col2,col3
1998 Swedish general election,Prime Minister of Sweden,1994 Swedish general election,Sweden
1960 Swedish general election,member of the Swedish Riksdag,1958 Swedish general election,Sweden
1991 Swedish general election,Prime Minister of Sweden,1988 Swedish general election,Sweden
2022 Swedish general election,member of the Swedish Riksdag,2018 Swedish general election,Sweden
2018 Swedish general election,Prime Minister of Sweden,2014 Swedish general election,Sweden
1985 Swedish general election,Prime Minister of Sweden,1982 Swedish general election,Sweden
1970 Swedish general election,Prime Minister of Sweden,1968 Swedish general election,Sweden
2002 Swedish general election,Prime Minister of Sweden,1998 Swedish general election,Sweden
1948 Swedish general election,member of the Swedish Riksdag,1944 Swedish general election,Sweden
1958 Swedish general election,member of the Swedish Riksdag,1956 Swedish general election,Sweden
1944 Swedish general election,member of the Swedish Riksdag,1940 Swedish general election,Sweden
1956 Swedish general election,member of the Swedish Riksdag,1952 Swedish general election,Sweden
1968 Swedish general election,member of the Swedish Riksdag,1964 Swedish general election,Sweden
