col0,col1,col2,col3,col4,col5,col6
2018 French Open Badminton Championships,2018-10-28,Paris,2018-01-01,French Open Badminton Championships,open championship,2017 French Super Series
2017 French Super Series,2017-10-29,Paris,2017-01-01,French Open Badminton Championships,open championship,2016 French Super Series
2016 French Super Series,2016-10-30,Paris,2016-01-01,French Open Badminton Championships,open championship,2015 French Open Super Series
2015 French Open Super Series,2015-10-25,Paris,2015-01-01,French Open Badminton Championships,open championship,2014 French Super Series
2014 French Super Series,2014-10-26,Paris,2014-01-01,French Open Badminton Championships,open championship,2013 French Super Series
2013 French Super Series,2013-10-27,Paris,2013-01-01,French Open Badminton Championships,open championship,2012 French Super Series
2012 French Super Series,2012-10-28,Paris,2012-01-01,French Open Badminton Championships,open championship,2011 French Super Series
2009 French Super Series,2009-11-01,Paris,2009-01-01,French Open Badminton Championships,open championship,2008 French Super Series
2010 French Super Series,2010-11-07,Paris,2010-01-01,French Open Badminton Championships,open championship,2009 French Super Series
1913 French Open Badminton Championships,1913-12-21,Dieppe,1913-01-01,French Open Badminton Championships,open championship,1912 French Open Badminton Championships
1912 French Open Badminton Championships,1912-12-22,Dieppe,1912-01-01,French Open Badminton Championships,open championship,1911 French Open Badminton Championships
1911 French Open Badminton Championships,1911-12-17,Dieppe,1911-01-01,French Open Badminton Championships,open championship,1910 French Open Badminton Championships
2011 French Super Series,2011-10-30,Paris,2011-01-01,French Open Badminton Championships,open championship,2010 French Super Series
