col0,col1,col2,col3,col4
Aloha Township,Eastern Time Zone,township of Michigan,Cheboygan County,United States of America
Almont Township,Eastern Time Zone,township of Michigan,Lapeer County,United States of America
Almira Township,Eastern Time Zone,township of Michigan,Benzie County,United States of America
Almena Township,Eastern Time Zone,township of Michigan,Van Buren County,United States of America
Allouez Township,Eastern Time Zone,township of Michigan,Keweenaw County,United States of America
Allis Township,Eastern Time Zone,township of Michigan,Presque Isle County,United States of America
Allen Township,Eastern Time Zone,township of Michigan,Hillsdale County,United States of America
Allegan Township,Eastern Time Zone,township of Michigan,Allegan County,United States of America
Algoma Township,Eastern Time Zone,township of Michigan,Kent County,United States of America
Algansee Township,Eastern Time Zone,township of Michigan,Branch County,United States of America
Alcona Township,Eastern Time Zone,township of Michigan,Alcona County,United States of America
Albion Township,Eastern Time Zone,township of Michigan,Calhoun County,United States of America
