col0,col1,col2,col3
"Schepenhuis, Aalst",Belgium,hôtel de ville,Gothic architecture
belfry of Dreux,France,belfry,Louis XII style
Sint-Germanus church,Belgium,belfry,Gothic architecture
Lier town hall,Belgium,belfry,Rococo
Oudenaarde Town Hall,Belgium,belfry,Gothic architecture
city hall of Sint-Niklaas,Belgium,belfry,Gothic Revival architecture
Belfry of Bruges,Belgium,belfry,Brabantine Gothic
"St. Leonard's Church, Zoutleeuw",Belgium,belfry,Brabantine Gothic
Belfry of Dunkirk,France,belfry,Gothic architecture
Mechelen City Hall,Belgium,belfry,Gothic architecture
Belfry of Bergues,France,belfry,Gothic architecture
Antwerp City Hall,Belgium,belfry,Renaissance architecture
"Schepenhuis, Aalst",Belgium,belfry,Gothic architecture
