col0,col1,col2,col3,col4,col5
Yangzhou,Jiangsu,Richmond,6678,4459000,Brockhaus and Efron Encyclopedic Dictionary
Zhenjiang,Jiangsu,Londrina,3848,3113384,Brockhaus and Efron Encyclopedic Dictionary
Yangzhou,Jiangsu,Herzliya,6678,4459000,Brockhaus and Efron Encyclopedic Dictionary
Zhenjiang,Jiangsu,İzmit,3848,3113384,Brockhaus and Efron Encyclopedic Dictionary
Yangzhou,Jiangsu,Kilkenny,6678,4459000,Brockhaus and Efron Encyclopedic Dictionary
Huzhou,Zhejiang,Radom,5794,2570000,Brockhaus and Efron Encyclopedic Dictionary
Yangzhou,Jiangsu,Balashikha,6678,4459000,Brockhaus and Efron Encyclopedic Dictionary
Huzhou,Zhejiang,Leganés,5794,2570000,Brockhaus and Efron Encyclopedic Dictionary
Yangzhou,Jiangsu,Melaka City,6678,4459000,Brockhaus and Efron Encyclopedic Dictionary
Zhenjiang,Jiangsu,Tempe,3848,3113384,Brockhaus and Efron Encyclopedic Dictionary
