col0,col1,col2,col3,col4,col5
Geoff,Geoff,Geoffrey,male given name,English,Latin script
Zosia,Zosia,Zofia,female given name,Polish,Latin script
Juanita,Juanita,Jana,female given name,Dutch,Latin script
Ania,Ania,Anna,female given name,Polish,Latin script
Ala,Ala,Alina,female given name,Polish,Latin script
Pola,Pola,Apolonia,female given name,Polish,Latin script
Zosia,Zosia,Zofia,diminutive,Polish,Latin script
Juanita,Juanita,Jana,diminutive,Dutch,Latin script
Ania,Ania,Anna,diminutive,Polish,Latin script
Ala,Ala,Alina,diminutive,Polish,Latin script
Alek,Alek,Aleksander,diminutive,Polish,Latin script
Olek,Olek,Aleksander,diminutive,Polish,Latin script
Pola,Pola,Apolonia,diminutive,Polish,Latin script
