col0,col1,col2,col3
Ramla Right Battery,Malta,1715-01-01,Nadur
Ramla Left Battery,Malta,1715-01-01,Nadur
Corradino Batteries,Malta,1798-01-01,Paola
Wolseley Battery,Malta,1897-01-01,Marsaxlokk
Tombrell Battery,Malta,1722-01-01,Marsaxlokk
Wilġa Battery,Malta,1714-01-01,Marsaxlokk
Pembroke Battery,Malta,1897-01-01,Pembroke
St. Mary Battery,Malta,1715-01-01,Għajnsielem
Vendôme Battery,Malta,1715-01-01,Mellieħa
Fedeau Battery,Malta,1714-01-01,Mellieħa
Wied Musa Battery,Malta,1714-01-01,Mellieħa
Westreme Battery,Malta,1715-01-01,Mellieħa
Mistra Battery,Malta,1761-01-01,Mellieħa
