col0,col1,col2,col3
Oflag X-B,prisoner-of-war camp,Nienburg/Weser,Germany
Oflag VIII-E Johannisbrunn,prisoner-of-war camp,Opava,Czech Republic
Oflag IX-C,prisoner-of-war camp,Thuringia,Germany
Hohnstein concentration camp,prisoner-of-war camp,Hohnstein,Germany
Oflag II-D,prisoner-of-war camp,Borne Sulinowo,Poland
Oflag 79,prisoner-of-war camp,Brunswick,Germany
Loveday Camp 9,prisoner-of-war camp,Riverland,Australia
Loveday Camp 14,prisoner-of-war camp,Riverland,Australia
Loveday Camp 10,prisoner-of-war camp,Riverland,Australia
Holzminden prisoner-of-war camp,prisoner-of-war camp,Holzminden,Germany
Hay Internment and POW camps,prisoner-of-war camp,New South Wales,Australia
Fort D. A. Russell,prisoner-of-war camp,Marfa,United States of America
Featherston prisoner of war camp,prisoner-of-war camp,Featherston,New Zealand
Cultybraggan Camp,prisoner-of-war camp,Perth and Kinross,United Kingdom
