col0,col1,col2,col3,col4,col5
(523759) 2014 WK509,2010-09-14,271.2,134.4,14.53,trans-Neptunian object
2014 AN55,2014-01-05,315.14,306.31,9.407,trans-Neptunian object
(523692) 2014 EZ51,2014-03-12,263.8,330.6,10.244,trans-Neptunian object
(523719) 2014 LM28,2014-08-29,359.89,38.2,84.77,asteroid
2014 UZ224,2014-08-19,320.27,29.55,26.7851,asteroid
(523759) 2014 WK509,2010-09-14,271.2,134.4,14.53,asteroid
(523692) 2014 EZ51,2014-03-12,263.8,330.6,10.244,asteroid
50000 Quaoar,2002-06-04,281.7,159.65,7.987772754794337,classical Kuiper belt object
(523645) 2010 VK201,2011-01-01,172,83,28.857,trans-Neptunian object
2013 BL76,2013-01-20,0.0492,165.95,98.6,trans-Neptunian object
2002 GB32,2002-04-07,0.09,36.9,14.17,trans-Neptunian object
(445473) 2010 VZ98,2010-11-11,357.55,313.866,4.509,trans-Neptunian object
2007 TG422,2007-10-03,0.276,285,18.59,trans-Neptunian object
