col0,col1,col2,col3,col4,col5,col6,col7
2015 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2015 Hong Kong Badminton Championships – Men's doubles,2016 Hong Kong Badminton Championships,Hong Kong,2015-01-01,badminton
2014 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2014 Hong Kong Badminton Championships – Men's doubles,2015 Hong Kong Badminton Championships,Hong Kong,2014-01-01,badminton
2013 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2013 Hong Kong Badminton Championships – Men's doubles,2014 Hong Kong Badminton Championships,Hong Kong,2013-01-01,badminton
2012 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2012 Hong Kong Badminton Championships – Men's doubles,2013 Hong Kong Badminton Championships,Hong Kong,2012-01-01,badminton
2011 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2011 Hong Kong Badminton Championships – Men's doubles,2012 Hong Kong Badminton Championships,Hong Kong,2011-01-01,badminton
2010 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2010 Hong Kong Badminton Championships – Men's doubles,2011 Hong Kong Badminton Championships,Hong Kong,2010-01-01,badminton
2009 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2009 Hong Kong Badminton Championships – Men's doubles,2010 Hong Kong Badminton Championships,Hong Kong,2009-01-01,badminton
2008 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2008 Hong Kong Badminton Championships – Men's doubles,2009 Hong Kong Badminton Championships,Hong Kong,2008-01-01,badminton
2007 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2007 Hong Kong Badminton Championships – Men's doubles,2008 Hong Kong Badminton Championships,Hong Kong,2007-01-01,badminton
2006 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2006 Hong Kong Badminton Championships – Men's doubles,2007 Hong Kong Badminton Championships,Hong Kong,2006-01-01,badminton
2005 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2005 Hong Kong Badminton Championships – Men's doubles,2006 Hong Kong Badminton Championships,Hong Kong,2005-01-01,badminton
2004 Hong Kong Badminton Championships,national championship,WikiProject Badminton/tournament focus list,2004 Hong Kong Badminton Championships – Men's doubles,2005 Hong Kong Badminton Championships,Hong Kong,2004-01-01,badminton
