col0,col1,col2,col3,col4,col5
"Oostmolen, Mijnsheerenland",Mijnsheerenland,polder windmill,Rijksmonument,Netherlands,Provincialeweg
"Noordeveldse Molen, Dussen",Dussen,polder windmill,Rijksmonument,Netherlands,Korn Boezemweg
Lagenwaardse Molen,Koudekerk aan den Rijn,polder windmill,Rijksmonument,Netherlands,Batelaan
Oudendijkse Molen,Hoornaar,polder windmill,Rijksmonument,Netherlands,Dorpsweg
"Kortrijkse Molen, Breukelen",Breukelen,polder windmill,Rijksmonument,Netherlands,Stationsweg
Nieuwe Hofmolen,Warmond,polder windmill,Rijksmonument,Netherlands,Hofpolder
Bonkmolen,Lexmond,polder windmill,Rijksmonument,Netherlands,Lakerveld
"De Middelste Molen, Cabauw",Lopik,polder windmill,Rijksmonument,Netherlands,Lopikerweg west
Kleine,Streefkerk,polder windmill,Rijksmonument,Netherlands,Beneden Tiendweg
Hoekmolen,Hei- en Boeicop,polder windmill,Rijksmonument,Netherlands,Kanaaldijk
Oukoopse Molen,Reeuwijk-Brug,polder windmill,Rijksmonument,Netherlands,Prinsendijk
Scheiwijkse Molen,Hoornaar,polder windmill,Rijksmonument,Netherlands,Lage Giessen
"Oostmolen, Mijnsheerenland",Mijnsheerenland,quiver windmill,Rijksmonument,Netherlands,Provincialeweg
