col0,col1,col2,col3
Borj Sidi Makhlouf,heritage,Morocco,Rabat
Borj Es-Salam,heritage,Morocco,Tangier
Borj Lalla Qadiya,heritage,Morocco,Rabat
Baluardo di San Lorenzo,bastion,Italy,Ferrara
Bastione Don Pedro,bastion,Italy,Crotone
Baluardo dell'Amore,bastion,Italy,Ferrara
Baluardo di Sant'Antonio,bastion,Italy,Ferrara
Baluardo Marchese,bastion,Italy,Crotone
Baluardo di Santa Maria della Fortezza,bastion,Italy,Ferrara
Half Bastion 9 of Ulm Fortress,bastion,Germany,Neu-Ulm
Bastion 7 of Ulm Fortress,bastion,Germany,Neu-Ulm
