col0,col1,col2,col3
134-136 Walton Street,Port Hope,134-136 Walton Street 1 Brown Street,terrace of houses
Bellevue Apartments,Belleville,10 Patterson Street,terrace of houses
Grand Trunk Railway Terrace,Kingston,"1, 3 and 5 Cassidy Street",terrace of houses
Rideau Terrace,Kingston,2-8 Rideau Terrace,terrace of houses
Heartz-O'Halloran Row,Charlottetown,76-88 Great George Street,terrace of houses
"140–142 Cumberland Street, The Rocks",City of Sydney,"140–142 Cumberland Street, Sydney NSW 2000",terrace of houses
Watch House Terrace,City of Sydney,"66–80 Erskine Street, Sydney NSW 2000",terrace of houses
"3–9 High Street, Millers Point",New South Wales,"3–9 High Street, Millers Point NSW 2000",terrace of houses
Wellington Square Townhouses,Sault Ste. Marie,780 Wellington Street East,terrace of houses
217-221 Stuart Street,Kingston,"217-221 Stuart Street 217, 219 and 221 Stuart Street",terrace of houses
97-101 Yonge Street,Kingston,97-101 Yonge Street (Portsmouth),terrace of houses
71-75 Mowat Avenue,Kingston,"71-75 Mowat Avenue (Portsmouth) 71, 73, 75 Mowat Avenue",terrace of houses
