col0,col1,col2,col3
Vuelta Mexico Telmex,2012 Vuelta a Mexico,1,1948-01-01
Tour de Singkarak,2012 Tour de Singkarak,1,2009-01-01
Lotto-Decca Tour,2012 Lotto-Decca Tour,1,2012-01-01
Vuelta Mexico Telmex,2010 Vuelta Mexico Telmex,1,1948-01-01
Tour de Indonesia,2011 Tour de Indonesia,1,2004-01-01
Ronda Pilipinas,Ronda Pilipinas 2011,1,2011-01-01
Tour of Chongming Island stage race,2020 Tour of Chongming Island,1,2007-01-01
Vuelta a Colombia Femenina Oro y Paz,2019 Colombia female tour,1,2016-01-01
Ronda Pilipinas,Ronda Pilipinas 2019,1,2011-01-01
Madrid Challenge by La Vuelta,2019 Madrid Challenge by La Vuelta,1,2015-01-01
Ladies Tour of Norway,2019 Ladies Tour of Norway,1,2014-01-01
The Women's Tour,2019 The Women's Tour,1,2014-01-01
Tour of California - women,2019 Tour of California (women),1,2015-01-01
