col0,col1,col2,col3,col4
Gåsgränd,Stockholm Municipality,Ragnhild Grågås,Västerlånggatan,Gamla stan
Didrik Ficks gränd,Stockholm Municipality,Jöran Persson,Västerlånggatan,Gamla stan
Klockgjutargränd,Stockholm Municipality,casting,Västerlånggatan,Gamla stan
Skräddargränd,Stockholm Municipality,tailor,Västerlånggatan,Gamla stan
Stora Gråmunkegränd,Stockholm Municipality,Franciscan,Västerlånggatan,Gamla stan
Klockgjutargränd,Stockholm Municipality,bell,Västerlånggatan,Gamla stan
Stenbastugränd,Stockholm Municipality,sauna,Västerlånggatan,Gamla stan
Kolmätargränd,Stockholm Municipality,measurement,Västerlånggatan,Gamla stan
Peder Fredags gränd,Stockholm Municipality,Peder Fredag,Köpmangatan,Gamla stan
Staffan Sasses gränd,Stockholm Municipality,Staffan Sasse,Köpmangatan,Gamla stan
Skeppar Olofs gränd,Stockholm Municipality,Olof Eriksson Willman,Köpmangatan,Gamla stan
Bollhusgränd,Stockholm Municipality,Bollhuset,Köpmangatan,Gamla stan
Trädgårdstvärgränd,Stockholm Municipality,garden,Köpmangatan,Gamla stan
