col0,col1,col2,col3
Documentación de las Ciencias de la Información,Creative Commons Attribution–NonCommercial-ShareAlike,Spain,Complutense University of Madrid
Revista Española de Discapacidad,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Centro Español de Documentación sobre Discapacidad (CEDD)
Comunicació. Revista de recerca i anàlisi,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Societat Catalana de Comunicació
BiD: Textos Universitaris de Biblioteconomia i Documentació,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Information and Audiovisual Communication Faculty
Iranian Journal of Basic Medical Sciences,Creative Commons Attribution-NonCommercial,Iran,Mashhad University of Medical Sciences
BiD: Textos Universitaris de Biblioteconomia i Documentació,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Open University of Catalonia
Digithum,Creative Commons Attribution,Spain,Open University of Catalonia
Comunicació. Revista de recerca i anàlisi,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Institut d'Estudis Catalans
BiD: Textos Universitaris de Biblioteconomia i Documentació,Creative Commons Attribution-NonCommercial-NoDerivatives,Spain,Autonomous University of Barcelona
Didáctica Geográfica,Creative Commons Attribution–NonCommercial-ShareAlike,Spain,University of Murcia
Вестник университета,Creative Commons Attribution,Russia,Saint Petersburg State University
ArchitectureMPS,Creative Commons Attribution,United Kingdom,UCL Press
Critica,Creative Commons Attribution-NonCommercial,Mexico,"Instituto de Investigaciones Filosóficas, UNAM"
Journal of Pharmacy and Pharmaceutical Sciences,Creative Commons Attribution-ShareAlike,Canada,Canadian Society for Pharmaceutical Sciences
