col0,col1,col2,col3
NGC 4349-127,NGC 4349,NGC 4349 127b,0.5198
Beta Ursae Minoris,The Indestructibles,Beta Ursae Minoris b,24.91
HD 50571,HR 2562,HR 2562 b,29.3767
Ross 128,Ursa Major Moving Group,Ross 128 b,296.3073
HD 4747,Hyades Stream,HD 4747 B,53.1836
HD 164595,** LDS 6413,HD 164595 b,35.3642
1RXS J160929.1−210524,Scorpius–Centaurus Association,1RXS J160929.1–210524 b,7.1595
Gliese 674,Castor Moving Group,Gliese 674 b,219.8012
Gliese 777,** LDS 6339,Gliese 777 c,62.4443
HR 6094,** RAG 8,HD 147513 b,77.4716
HD 1237,Hyades Stream,GJ 3021 b,56.9319
