col0,col1,col2,col3,col4
Duby pod táborem,remarkable tree,Buchlovice,tree,Czech Republic
Group of lime trees near Vantiberk,remarkable tree,Červená Lhota,tree,Czech Republic
Lípy v Poddubí,Tilia cordata,Kaliště,tree,Czech Republic
Tři smrky,former entity,Ruprechtov,tree,Czech Republic
Skupina jírovců maďalů v Oboře Hvězda,grove,Prague,tree,Czech Republic
Čtveřice lip srdčitých u Zimů,grove,Nejdek,tree,Czech Republic
Merklovy duby,grove,Holohlavy,tree,Czech Republic
Duby u Richmondu,grove,Karlovy Vary,tree,Czech Republic
Duby a javor nad zámkem,grove,Cheb,tree,Czech Republic
Buky u Sedlečka,grove,Šemnice,tree,Czech Republic
Valdovské duby,grove,Třebeň,tree,Czech Republic
Buky v Kopanině,grove,Nový Kostel,tree,Czech Republic
